Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
395;21100357506;"Colloids and Interface Science Communications";journal;"22150382";0,568;Q2;10;27;71;646;162;69;2,61;23,93;Netherlands;"Elsevier BV";"2014-ongoing";"Biotechnology (Q2); Materials Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Surfaces, Coatings and Films (Q2); Colloid and Surface Chemistry (Q3)"
396;24937;"Dental Materials Journal";journal;"02874547";0,568;Q2;50;108;362;3906;535;354;1,41;36,17;Japan;"Nihon Shika Riko Gakkai/Japanese Society for Dental Materials and Devices";"1982-ongoing";"Ceramics and Composites (Q2); Dentistry (miscellaneous) (Q2)"
397;21100316020;"Crystals";journal;"20734352";0,566;Q2;22;381;250;19381;514;243;2,13;50,87;Switzerland;"Multidisciplinary Digital Publishing Institute (MDPI)";"2010-ongoing";"Chemical Engineering (miscellaneous) (Q2); Condensed Matter Physics (Q2); Inorganic Chemistry (Q2); Materials Science (miscellaneous) (Q2)"
398;16319;"IEEE Transactions on Nanobioscience";journal;"15361241";0,566;Q2;55;96;286;3733;728;272;2,39;38,89;United States;"Institute of Electrical and Electronics Engineers";"2002-ongoing";"Bioengineering (Q2); Biomedical Engineering (Q2); Biotechnology (Q2); Computer Science Applications (Q2); Electrical and Electronic Engineering (Q2); Medicine (miscellaneous) (Q2); Nanoscience and Nanotechnology (Q2); Pharmaceutical Science (Q2)"
399;25897;"Journal of Organometallic Chemistry";journal;"0022328X";0,566;Q2;118;464;1489;25592;2959;1470;1,97;55,16;Netherlands;"Elsevier BV";"1963-ongoing";"Inorganic Chemistry (Q2); Materials Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Biochemistry (Q3)"
400;13665;"Journal of Cellular Plastics";journal;"0021955X";0,565;Q1;34;31;73;892;150;73;1,47;28,77;United States;"SAGE Publications";"1965-ongoing";"Polymers and Plastics (Q1); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2)"
401;57810;"Journal of Cultural Heritage";journal;"12962074";0,562;Q2;53;158;344;5476;765;341;2,02;34,66;France;"Elsevier Masson";"2000-ongoing";"Anthropology (Q1); Archeology (arts and humanities) (Q1); Conservation (Q1); History (Q1); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Spectroscopy (Q2)"
402;25917;"Journal of Polymers and the Environment";journal;"15728900, 15662543";0,562;Q1;64;129;169;5396;405;168;1,89;41,83;United States;"Kluwer Academic/Plenum Publishers";"1998-ongoing";"Polymers and Plastics (Q1); Environmental Engineering (Q2); Materials Chemistry (Q2)"
403;21100296223;"Case Studies in Construction Materials";journal;"22145095";0,561;Q2;13;53;68;1403;136;67;1,79;26,47;Netherlands;"Elsevier BV";"2014-ongoing";"Materials Science (miscellaneous) (Q2)"
404;17700156449;"International Journal of Minerals, Metallurgy and Materials";journal;"16744799";0,559;Q2;29;168;504;4715;739;503;1,46;28,07;China;"University of Science and Technology Beijing";"2009-ongoing";"Materials Chemistry (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2); Metals and Alloys (Q2); Geochemistry and Petrology (Q3)"
405;19200156922;"Biointerphases";journal;"15594106, 19348630";0,558;Q2;37;91;286;4467;620;274;2,35;49,09;United States;"American Vacuum Society";"2008-ongoing";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2); Biomaterials (Q3)"
406;145625;"Ionics";journal;"09477047";0,557;Q2;48;406;832;14642;1903;830;2,35;36,06;Germany;"Institute for Ionics";"1995-ongoing";"Engineering (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
407;21100834321;"Journal of Dynamic Behavior of Materials";journal;"21997446, 21997454";0,557;Q2;11;48;86;1657;122;82;1,49;34,52;Switzerland;"Springer International Publishing";"2015-ongoing";"Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
408;21223;"Machining Science and Technology";journal;"10910344, 15322483";0,556;Q2;42;32;91;908;150;91;1,44;28,38;United States;"Marcel Dekker Inc.";"1997-ongoing";"Industrial and Manufacturing Engineering (Q1); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2)"
409;21100241204;"Tribology Online";journal;"18812198, 1881218X";0,556;Q2;9;38;161;770;128;158;0,80;20,26;Japan;"Japanese Society of Tribologists";"2013-ongoing";"Surfaces, Coatings and Films (Q2)"
410;26069;"Wood and Fiber Science";journal;"07356161";0,556;Q2;41;46;129;1075;119;124;0,90;23,37;United States;"Society of Wood Science and Technology";"1996-ongoing";"Forestry (Q2); Materials Science (miscellaneous) (Q2)"
411;38490;"Bragantia";journal;"00068705, 16784499";0,555;Q2;28;61;179;1864;210;175;1,12;30,56;Brazil;"Instituto Agronomico";"1977, 1979, 1985, 1992-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
412;21140;"Journal of Composite Materials";journal;"00219983, 1530793X";0,555;Q2;78;320;930;10687;1668;926;1,73;33,40;United States;"SAGE Publications";"1967-ongoing";"Ceramics and Composites (Q2); Materials Chemistry (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
413;20983;"Journal of Micromechanics and Microengineering";journal;"09601317";0,554;Q2;119;282;894;9444;1880;878;2,00;33,49;United Kingdom;"Institute of Physics Publishing";"1991-ongoing";"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2); Nanoscience and Nanotechnology (Q2)"
414;5600152816;"European Physical Journal: Special Topics";journal;"19516355, 19516401";0,552;Q2;64;273;744;11550;1516;704;2,20;42,31;Germany;"Springer Verlag";"2007-ongoing";"Materials Science (miscellaneous) (Q2); Physical and Theoretical Chemistry (Q2); Physics and Astronomy (miscellaneous) (Q2)"
415;21100407281;"Zeitschrift fur Kristallographie - Crystalline Materials";journal;"21967105";0,552;Q2;11;77;168;3459;168;161;1,09;44,92;Germany;"Walter de Gruyter GmbH";"2010, 2014-ongoing";"Condensed Matter Physics (Q2); Inorganic Chemistry (Q2); Materials Science (miscellaneous) (Q2)"
416;17159;"Textile Research Journal";journal;"00405175";0,551;Q1;74;214;569;7012;974;568;1,55;32,77;United States;"SAGE Publications";"1931-ongoing";"Polymers and Plastics (Q1); Chemical Engineering (miscellaneous) (Q2)"
417;21100399731;"Metals";journal;"20754701";0,550;Q2;21;574;498;19827;980;484;1,88;34,54;Switzerland;"Multidisciplinary Digital Publishing Institute (MDPI)";"2015-ongoing";"Materials Science (miscellaneous) (Q2)"
418;21100374601;"IEEE Access";journal;"21693536";0,548;Q2;56;2846;1188;108027;5685;1169;4,55;37,96;United States;"Institute of Electrical and Electronics Engineers Inc.";"2013-ongoing";"Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q2)"
419;4700152859;"Maderas: Ciencia y Tecnologia";journal;"07173644, 0718221X";0,546;Q2;20;45;191;1389;221;185;1,16;30,87;Chile;"Universidad del Bio-Bio";"2001-2002, 2006-ongoing";"Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Forestry (Q2); Materials Science (miscellaneous) (Q2)"
420;21100372101;"Nanotechnology Reviews";journal;"21919097, 21919089";0,544;Q2;19;45;118;4105;214;111;2,01;91,22;Germany;"Walter de Gruyter GmbH";"2014-ongoing";"Biotechnology (Q2); Energy Engineering and Power Technology (Q2); Medicine (miscellaneous) (Q2); Process Chemistry and Technology (Q2); Surfaces, Coatings and Films (Q2); Biomaterials (Q3)"
421;13554;"Journal of Applied Polymer Science";journal;"00218995, 10974628";0,543;Q2;149;1205;4257;47167;8634;4213;2,05;39,14;United States;"John Wiley & Sons Inc.";"1959-ongoing";"Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2); Surfaces, Coatings and Films (Q2)"
422;21185;"Journal of Reinforced Plastics and Composites";journal;"07316844";0,543;Q2;55;131;471;5878;866;470;1,81;44,87;United States;"SAGE Publications";"1982-ongoing";"Ceramics and Composites (Q2); Materials Chemistry (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2); Polymers and Plastics (Q2)"
423;26442;"Polycyclic Aromatic Compounds";journal;"15635333, 10406638";0,543;Q2;31;98;126;1504;198;123;1,87;15,35;United Kingdom;"Taylor & Francis";"1990-1997, 1999-ongoing";"Materials Chemistry (Q2); Organic Chemistry (Q2); Polymers and Plastics (Q2)"
424;28586;"BioMedical Engineering Online";journal;"1475925X";0,542;Q3;65;138;497;4894;1102;487;2,09;35,46;United Kingdom;"BioMed Central";"2002-ongoing";"Biomedical Engineering (Q2); Medicine (miscellaneous) (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Biomaterials (Q3)"
425;12121;"Infrared Physics and Technology";journal;"13504495";0,540;Q2;56;265;729;7205;1523;721;2,09;27,19;Netherlands;"Elsevier BV";"1994-ongoing";"Atomic and Molecular Physics, and Optics (Q2); Condensed Matter Physics (Q2); Electronic, Optical and Magnetic Materials (Q2)"
426;84222;"Science and Engineering of Composite Materials";journal;"21910359, 0334181X";0,540;Q2;16;124;232;2796;162;231;0,62;22,55;Germany;"Walter de Gruyter GmbH";"1996-2000, 2002, 2004-ongoing";"Ceramics and Composites (Q2); Materials Chemistry (Q2)"
427;28590;"Biomedical Microdevices";journal;"15728781, 13872176";0,538;Q2;79;103;330;4034;746;327;2,06;39,17;Netherlands;"Kluwer Academic Publishers";"1998-ongoing";"Biomedical Engineering (Q2); Nanoscience and Nanotechnology (Q2); Molecular Biology (Q4)"
428;16070;"Journal of Biomaterials Science, Polymer Edition";journal;"15685624, 09205063";0,537;Q3;88;148;361;6228;765;358;2,03;42,08;United Kingdom;"Taylor & Francis";"1989-ongoing";"Bioengineering (Q2); Biomedical Engineering (Q2); Biomaterials (Q3); Biophysics (Q3)"
429;19700167024;"Science China Technological Sciences";journal;"16747321";0,537;Q2;48;189;736;7096;1481;728;2,22;37,54;Germany;"Springer Verlag";"2010-ongoing";"Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q2)"
430;14500154716;"International Journal of Material Forming";journal;"19606206, 19606214";0,536;Q2;30;72;141;2206;245;137;1,67;30,64;France;"Springer-Verlag France";"2008-ongoing";"Materials Science (miscellaneous) (Q2)"
431;25452;"Journal of Wood Science";journal;"14350211, 16114663";0,536;Q3;51;71;203;2216;278;195;1,48;31,21;Germany;"Springer Verlag";"1998-ongoing";"Biomaterials (Q3)"
432;24070;"Magnetic Resonance in Chemistry";journal;"07491581, 1097458X";0,536;Q2;66;147;399;5383;598;335;1,79;36,62;United States;"John Wiley & Sons Inc.";"1985-ongoing";"Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
433;29886;"Solid State Communications";journal;"00381098";0,535;Q2;120;243;896;7721;1368;893;1,56;31,77;Netherlands;"Elsevier BV";"1963-ongoing";"Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Materials Chemistry (Q2)"
434;12037;"Welding in the World, Le Soudage Dans Le Monde";journal;"00432288";0,533;Q2;31;122;289;2678;453;288;1,49;21,95;Germany;"Springer Verlag";"1969-1971, 1973-ongoing";"Mechanical Engineering (Q2); Mechanics of Materials (Q2); Metals and Alloys (Q2)"
435;19600157902;"IEEE Magnetics Letters";journal;"1949307X";0,532;Q2;20;115;172;2684;294;172;1,52;23,34;United States;"Institute of Electrical and Electronics Engineers";"2010-ongoing";"Electronic, Optical and Magnetic Materials (Q2)"
436;21100407950;"Advanced Optical Technologies";journal;"21928584";0,530;Q2;14;54;140;1271;188;120;1,58;23,54;Germany;"de Gruyter";"2012-ongoing";"Atomic and Molecular Physics, and Optics (Q2); Electronic, Optical and Magnetic Materials (Q2); Instrumentation (Q2)"
437;28545;"Journal of Nanoparticle Research";journal;"13880764, 1572896X";0,528;Q2;108;407;1539;17702;3216;1522;2,06;43,49;Netherlands;"Kluwer Academic Publishers";"1999-ongoing";"Atomic and Molecular Physics, and Optics (Q2); Bioengineering (Q2); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Modeling and Simulation (Q2); Nanoscience and Nanotechnology (Q2)"
438;18439;"Cell and Tissue Banking";journal;"15736814, 13899333";0,527;Q3;40;58;219;1985;334;214;1,66;34,22;Netherlands;"Kluwer Academic Publishers";"2000-ongoing";"Biomedical Engineering (Q2); Biomaterials (Q3); Transplantation (Q3); Cell Biology (Q4)"
439;13713;"Cryogenics";journal;"00112275";0,526;Q2;52;108;369;2442;577;359;1,54;22,61;United Kingdom;"Elsevier Ltd.";"1961-ongoing";"Materials Science (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
440;21100201997;"Journal of Information Display";journal;"15980316, 21581606";0,525;Q2;18;23;87;615;181;87;2,48;26,74;United Kingdom;"Taylor & Francis";"2000-ongoing";"Electrical and Electronic Engineering (Q2); Materials Science (miscellaneous) (Q2)"
441;25944;"Macromolecular Theory and Simulations";journal;"15213919, 10221344";0,525;Q2;50;44;154;1859;235;147;1,65;42,25;United Kingdom;"John Wiley & Sons Ltd.";"1992-ongoing";"Condensed Matter Physics (Q2); Inorganic Chemistry (Q2); Materials Chemistry (Q2); Organic Chemistry (Q2); Polymers and Plastics (Q2)"
442;13900154710;"Latin American Journal of Solids and Structures";journal;"16797825, 16797817";0,522;Q2;24;127;416;4264;500;411;0,93;33,57;Brazil;"Argentinean Association of Computational Mechanics";"2008-ongoing";"Aerospace Engineering (Q2); Automotive Engineering (Q2); Civil and Structural Engineering (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2); Ocean Engineering (Q2)"
443;12317;"Optical Fiber Technology";journal;"10959912, 10685200";0,522;Q2;54;159;341;4453;668;339;1,64;28,01;United States;"Elsevier Inc.";"1994-ongoing";"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2)"
444;28596;"Journal of Vacuum Science and Technology A: Vacuum, Surfaces and Films";journal;"07342101";0,520;Q2;100;235;714;9272;1301;710;1,89;39,46;United States;"American Institute of Physics";"1982-1990, 1992-ongoing";"Condensed Matter Physics (Q2); Surfaces, Coatings and Films (Q2); Surfaces and Interfaces (Q3)"
445;13859;"Research in Nondestructive Evaluation";journal;"09349847, 14322110";0,519;Q2;28;14;45;320;76;44;1,53;22,86;United Kingdom;"Taylor & Francis";"1989-2002, 2004-ongoing";"Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
446;12600154731;"Macromolecular Reaction Engineering";journal;"18628338, 1862832X";0,512;Q2;28;52;158;2516;256;153;1,63;48,38;Germany;"Wiley - VCH Verlag GmbH & CO. KGaA";"2008-ongoing";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Polymers and Plastics (Q2)"
447;21100369777;"Materials Today Communications";journal;"23524928";0,512;Q2;12;98;137;4322;273;137;1,95;44,10;Netherlands;"Elsevier BV";"2014-ongoing";"Materials Chemistry (Q2); Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q2)"
448;19900192031;"International Journal of Biomaterials";journal;"16878787, 16878795";0,511;Q3;22;16;56;516;146;55;2,82;32,25;Egypt;"Hindawi Publishing Corporation";"2011-ongoing";"Biomedical Engineering (Q2); Biomaterials (Q3)"
449;24621;"Journal of Molecular Graphics and Modelling";journal;"10933263";0,510;Q2;67;281;426;14518;795;421;1,94;51,67;Netherlands;"Elsevier BV";"1997-ongoing";"Computer Graphics and Computer-Aided Design (Q2); Materials Chemistry (Q2); Spectroscopy (Q2); Physical and Theoretical Chemistry (Q3)"
450;21100823276;"Journal of Asian Ceramic Societies";journal;"21870764";0,509;Q2;21;73;192;2247;464;174;2,54;30,78;United Kingdom;"Taylor & Francis";"2013-ongoing";"Ceramics and Composites (Q2)"
451;25827;"Chinese Journal of Polymer Science (English Edition)";journal;"02567679, 14396203";0,506;Q2;30;140;495;6553;912;495;2,04;46,81;Germany;"Springer Verlag";"1985-ongoing";"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Organic Chemistry (Q3)"
452;25941;"Macromolecular Research";journal;"15985032";0,506;Q2;42;169;518;5988;838;511;1,70;35,43;South Korea;"Polymer Society of Korea";"2002-ongoing";"Chemical Engineering (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2); Organic Chemistry (Q3)"
453;21183;"Journal of Porous Media";journal;"1091028X";0,504;Q2;30;74;249;2670;406;247;1,52;36,08;United States;"Begell House";"1998-ongoing";"Biomedical Engineering (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2); Modeling and Simulation (Q2)"
454;21100780794;"Engineering";journal;"20958099";0,503;Q2;20;121;147;5737;344;116;2,97;47,41;United Kingdom;"Elsevier Limited";"2015-ongoing";"Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Environmental Engineering (Q2); Materials Science (miscellaneous) (Q2)"
455;21177;"Journal of Materials Science: Materials in Electronics";journal;"09574522, 1573482X";0,503;Q2;63;2371;3956;80854;8851;3925;2,43;34,10;Netherlands;"Kluwer Academic Publishers";"1990-ongoing";"Atomic and Molecular Physics, and Optics (Q2); Biomedical Engineering (Q2); Condensed Matter Physics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Bioengineering (Q3); Biomaterials (Q3); Biophysics (Q3)"
456;29653;"Quantum Electronics";journal;"10637818, 14684799";0,501;Q2;41;208;634;5241;726;632;1,17;25,20;United Kingdom;"Turpion Ltd";"1996-ongoing";"Atomic and Molecular Physics, and Optics (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Statistical and Nonlinear Physics (Q3)"
457;21100792556;"Composites Communications";journal;"24522139";0,500;Q2;9;48;16;1308;31;16;1,94;27,25;United Kingdom;"Elsevier Limited";"2016-ongoing";"Ceramics and Composites (Q2); Materials Chemistry (Q2); Mechanics of Materials (Q2); Polymers and Plastics (Q2)"
458;21182;"Journal of Porous Materials";journal;"15734854, 13802224";0,500;Q2;48;207;487;6634;926;486;1,81;32,05;Netherlands;"Kluwer Academic Publishers";"1995-ongoing";"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
